Admitted,Disposition_binary,Place,F_Aid,Species_e,Sex_e,Age_e,Brought_in_after,season,r,Green_Orange,ID
6/16/2014,Died,Lindsey,Yes,ANHU,Male,adult-like,1,Summer,found on the ground,Non-selasphorus spp.,5053_ANHU
6/17/2014,Released,Lindsey,No,ANHU,Female-like ,adult-like,1,Summer,caught by domestic animal,Non-selasphorus spp.,5054_ANHU
6/17/2014,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,5055_ANHU
6/18/2014,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,5056_ANHU
6/20/2014,Released,Lindsey,No,ANHU,Female-like ,adult-like,1,Summer,nest-related,Non-selasphorus spp.,5057_ANHU
6/21/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,unknown,Non-selasphorus spp.,5058_ANHU
6/21/2014,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,window hit,Non-selasphorus spp.,5059_ANHU
6/21/2014,Died,Lindsey,No,Selasphorus,unknown,Nestling,0,Summer,found on the ground,Selasphorus spp.,5060_ALHU
6/21/2014,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,2,Summer,caught by domestic animal,Non-selasphorus spp.,5061_ANHU
6/22/2014,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.,5062_ANHU
6/24/2014,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,found on the ground,Non-selasphorus spp.,5063_ANHU
6/26/2014,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,1,Summer,found on the ground,Non-selasphorus spp.,5064_ANHU
6/26/2014,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.,5065_ANHU
6/30/2014,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,caught by domestic animal,Non-selasphorus spp.,5066_ANHU
7/1/2014,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.,5067_ANHU
7/2/2014,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.,5068_ANHU
7/2/2014,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.,5069_ANHU
7/2/2014,Released,Lindsey,Yes,Non-selasphorus,unknown,Nestling,0,Summer,unknown,Non-selasphorus spp.,5070_ANHU
7/2/2014,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,suspect torpor-like state,Non-selasphorus spp.,5071_ANHU
7/3/2014,Died,Lindsey,Yes,Non-selasphorus,unknown,Nestling,1,Summer,found on the ground,Non-selasphorus spp.,5072_ANHU
7/5/2014,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,5073_ANHU
7/5/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Summer,found inside,Non-selasphorus spp.,5074_ANHU
7/5/2014,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,5075_ANHU
7/5/2014,Released,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Summer,found on the ground,Selasphorus spp.,5076_ALHU
7/7/2014,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,5077_ANHU
7/7/2014,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,5078_ANHU
7/7/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,5079_ANHU
7/7/2014,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.,5080_ANHU
7/11/2014,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,5081_ANHU
7/12/2014,Released,Lindsey,Yes,ANHU,Male,adult-like,1,Summer,nest-related,Non-selasphorus spp.,5082_ANHU
7/12/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,5083_ANHU
7/12/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,5084_ANHU
7/13/2014,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,1,Summer,found on the ground,Selasphorus spp.,5085_ALHU
7/18/2014,Released,Lindsey,No,ANHU,Male,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,5086_ANHU
7/18/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,5087_ANHU
7/21/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,5088_ANHU
7/22/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,1,Summer,found on the ground,Non-selasphorus spp.,5089_ANHU
7/22/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,5090_ANHU
7/23/2014,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,1,Summer,found on the ground,Selasphorus spp.,5091_RUHU
7/23/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,5092_ANHU
7/25/2014,Released,Lindsey,No,ANHU,Male,adult-like,1,Summer,caught by domestic animal,Non-selasphorus spp.,5093_ANHU
7/27/2014,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,5094_ANHU
7/30/2014,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Summer,caught by domestic animal,Selasphorus spp.,5095_RUHU
8/3/2014,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,5096_ANHU
8/4/2014,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Summer,window hit,Non-selasphorus spp.,5097_ANHU
8/4/2014,Died,Lindsey,Yes,Selasphorus,Female-like ,adult-like,0,Summer,found on the ground,Selasphorus spp.,5098_ALHU
8/9/2014,Died,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,found on the ground,Non-selasphorus spp.,5099_BCHU
8/10/2014,Released,Lindsey,Yes,BCHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,5100_BCHU
8/12/2014,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Summer,nest-related,Non-selasphorus spp.,5101_ANHU
8/21/2014,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Summer,found on the ground,Non-selasphorus spp.,5102_ANHU
8/25/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Summer,window hit,Non-selasphorus spp.,5103_ANHU
8/27/2014,Died,Lindsey,No,ANHU,Male,adult-like,0,Summer,caught by domestic animal,Non-selasphorus spp.,5104_ANHU
9/9/2014,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Fall,caught by domestic animal,Non-selasphorus spp.,5105_ANHU
9/13/2014,Died,Lindsey,No,Selasphorus,Female-like ,adult-like,0,Fall,found on the ground,Selasphorus spp.,5106_RUHU
9/18/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,5107_ANHU
9/20/2014,Died,Lindsey,No,ANHU,Male,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,5108_ANHU
9/21/2014,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,5109_ANHU
9/25/2014,Died,Lindsey,No,ANHU,Male,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,5110_ANHU
9/27/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,5111_ANHU
9/29/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,5112_ANHU
10/4/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,4,Fall,found on the ground,Non-selasphorus spp.,5113_ANHU
10/8/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,suspect torpor-like state,Non-selasphorus spp.,5114_ANHU
10/12/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,5115_ANHU
10/15/2014,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Fall,found on the ground,Non-selasphorus spp.,5116_ANHU
10/16/2014,Died,Lindsey,No,ANHU,Male,adult-like,0,Fall,window hit,Non-selasphorus spp.,5117_ANHU
10/23/2014,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,1,Fall,found on the ground,Non-selasphorus spp.,5118_ANHU
10/25/2014,Died,Lindsey,No,ANHU,Male,adult-like,1,Fall,found on the ground,Non-selasphorus spp.,5119_ANHU
10/29/2014,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Fall,window hit,Non-selasphorus spp.,5120_ANHU
10/29/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,5121_ANHU
11/2/2014,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,window hit,Non-selasphorus spp.,5122_ANHU
11/4/2014,Died,Lindsey,Yes,ANHU,Male,adult-like,1,Fall,found on the ground,Non-selasphorus spp.,5123_ANHU
11/8/2014,Released,Lindsey,Yes,ANHU,Male,adult-like,1,Fall,window hit,Non-selasphorus spp.,5124_ANHU
11/16/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,window hit,Non-selasphorus spp.,5125_ANHU
11/17/2014,Died,Lindsey,No,ANHU,Male,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,5126_ANHU
11/23/2014,Released,Lindsey,No,ANHU,Male,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,5127_ANHU
11/23/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,found inside,Non-selasphorus spp.,5128_ANHU
11/23/2014,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,5129_ANHU
11/29/2014,Released,Lindsey,No,ANHU,Male,adult-like,0,Fall,caught by domestic animal,Non-selasphorus spp.,5130_ANHU
11/29/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Fall,caught by domestic animal,Non-selasphorus spp.,5131_ANHU
11/29/2014,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Fall,found on the ground,Non-selasphorus spp.,5132_ANHU
11/29/2014,Died,Lindsey,Yes,ANHU,Male,adult-like,1,Fall,window hit,Non-selasphorus spp.,5133_ANHU
12/5/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,5134_ANHU
12/6/2014,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,window hit,Non-selasphorus spp.,5135_ANHU
12/8/2014,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,5136_ANHU
12/9/2014,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,5137_ANHU
12/9/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,5138_ANHU
12/13/2014,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Winter,suspect torpor-like state,Non-selasphorus spp.,5139_ANHU
12/13/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,caught by domestic animal,Non-selasphorus spp.,5140_ANHU
12/16/2014,Released,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Winter,found inside,Non-selasphorus spp.,5141_ANHU
12/26/2014,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,window hit,Non-selasphorus spp.,5142_ANHU
12/29/2014,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,5143_ANHU
1/2/2015,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,5144_ANHU
1/5/2015,Released,Lindsey,Yes,ANHU,Male,adult-like,1,Winter,unknown,Non-selasphorus spp.,5145_ANHU
1/7/2015,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Winter,window hit,Non-selasphorus spp.,5146_ANHU
1/11/2015,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,caught by domestic animal,Non-selasphorus spp.,5147_ANHU
1/13/2015,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,5148_ANHU
1/14/2015,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,window hit,Non-selasphorus spp.,5149_ANHU
1/15/2015,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,suspect torpor-like state,Non-selasphorus spp.,5150_ANHU
1/15/2015,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,5151_ANHU
1/16/2015,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,caught by domestic animal,Non-selasphorus spp.,5152_ANHU
1/20/2015,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,5153_ANHU
1/24/2015,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,suspect torpor-like state,Non-selasphorus spp.,5154_ANHU
1/24/2015,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,unknown,Non-selasphorus spp.,5155_ANHU
1/25/2015,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,window hit,Non-selasphorus spp.,5156_ANHU
1/25/2015,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,window hit,Non-selasphorus spp.,5157_ANHU
1/27/2015,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,0,Winter,found inside,Non-selasphorus spp.,5158_ANHU
1/29/2015,Released,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,window hit,Non-selasphorus spp.,5159_ANHU
1/31/2015,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found inside,Non-selasphorus spp.,5160_ANHU
1/31/2015,Died,Lindsey,Yes,ANHU,Female-like ,adult-like,3,Winter,window hit,Non-selasphorus spp.,5161_ANHU
1/31/2015,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,window hit,Non-selasphorus spp.,5162_ANHU
2/2/2015,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,5163_ANHU
2/3/2015,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,5164_ANHU
2/3/2015,Died,Lindsey,No,ANHU,Female-like ,adult-like,0,Winter,window hit,Non-selasphorus spp.,5165_ANHU
2/5/2015,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,5166_ANHU
2/6/2015,Died,Lindsey,No,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,5167_ANHU
2/6/2015,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,5168_ANHU
2/8/2015,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Winter,nest-related,Non-selasphorus spp.,5169_ANHU
2/9/2015,Released,Lindsey,No,Non-selasphorus,unknown,Nestling,0,Winter,nest-related,Non-selasphorus spp.,5170_ANHU
2/10/2015,Released,Lindsey,No,ANHU,Female-like ,adult-like,1,Winter,nest-related,Non-selasphorus spp.,5171_ANHU
2/11/2015,Released,Lindsey,No,ANHU,Male,adult-like,0,Winter,window hit,Non-selasphorus spp.,5172_ANHU
2/11/2015,Died,Lindsey,Yes,ANHU,Male,adult-like,0,Winter,found on the ground,Non-selasphorus spp.,5173_ANHU
